40,500	-0,067
40,600	-0,072
40,700	-0,106
40,800	-0,057
40,900	-0,043
41,000	-0,089
41,099	-0,063
41,199	-0,074
41,299	-0,071
41,399	-0,047
41,500	-0,112
41,600	-0,090
41,700	-0,048
41,800	-0,115
41,900	-0,145
42,000	-0,080
42,100	-0,123
42,200	-0,130
42,299	-0,126
42,399	-0,155
42,499	-0,111
42,599	-0,120
42,700	-0,083
42,800	-0,089
42,900	-0,093
43,000	-0,019
43,100	-0,035
43,200	-0,091
43,300	-0,047
43,400	-0,096
43,499	-0,047
43,599	-0,045
43,699	-0,025
43,799	-0,076
43,900	-0,024
44,000	-0,022
44,100	0,001
44,200	-0,014
44,300	-0,041
44,400	0,006
44,500	-0,060
44,600	0,019
44,699	0,009
44,799	0,041
44,899	-0,001
44,999	-0,026
45,100	-0,021
45,200	0,031
45,300	-0,004
45,400	0,011
45,500	-0,026
45,600	-0,069
45,700	-0,054
45,800	-0,015
45,899	-0,026
45,999	-0,073
46,099	-0,070
46,199	-0,052
46,300	-0,107
46,400	-0,047
46,500	-0,089
46,600	-0,079
46,700	-0,106
46,800	-0,097
46,900	-0,059
47,000	-0,031
47,099	-0,126
47,199	-0,079
47,299	-0,027
47,399	-0,017
47,500	-0,016
47,600	-0,096
47,700	-0,079
47,800	-0,031
47,900	-0,004
48,000	-0,020
48,100	-0,059
48,200	-0,062
48,299	-0,062
48,399	-0,035
48,499	-0,020
48,599	0,007
48,700	-0,021
48,800	0,008
48,900	-0,024
49,000	-0,023
49,100	-0,041
49,200	-0,054
49,300	-0,040
49,400	-0,025
49,499	-0,042
49,599	-0,076
49,699	-0,077
49,799	0,016
49,900	-0,080
50,000	-0,072
50,100	0,020
50,200	-0,034
50,300	-0,048
50,400	-0,073
50,500	-0,077
50,600	-0,067
50,699	-0,077
50,799	-0,093
50,899	-0,118
50,999	-0,102
51,100	-0,081
51,200	-0,093
51,300	-0,021
51,400	-0,040
51,500	-0,064
51,600	-0,074
51,700	-0,064
51,800	-0,094
51,899	-0,092
51,999	-0,060
52,099	-0,092
52,199	-0,091
52,300	-0,076
52,400	-0,093
52,500	-0,056
52,600	-0,112
52,700	-0,082
52,800	-0,061
52,900	-0,092
53,000	-0,112
53,099	-0,094
53,199	-0,111
53,299	-0,063
53,399	-0,077
53,500	-0,089
53,600	-0,024
53,700	-0,040
53,800	-0,032
53,900	0,003
54,000	-0,044
54,100	0,009
54,200	-0,006
54,299	-0,062
54,399	-0,010
54,499	0,012
54,599	-0,005
54,700	-0,039
54,800	-0,053
54,900	-0,019
55,000	-0,071
55,100	0,022
55,200	0,016
55,300	-0,015
55,400	-0,037
55,499	0,064
55,599	0,025
55,699	0,012
55,799	-0,010
55,900	0,001
56,000	-0,027
56,100	-0,033
56,200	-0,060
56,300	0,029
56,400	0,016
56,500	0,045
56,600	0,011
56,699	0,012
56,799	-0,045
56,899	0,009
56,999	-0,015
57,100	-0,077
57,200	-0,021
